Category,Type,Subtype,Date,Month,Year,Institute,Title,abbr.,Paper_link,Abstract,code,Publication,BibTex,Authors,_tasks,_added_date
Method,astro-ph.IM,,2023-07-24,7,2023,,Deep learning denoising by dimension reduction: Application to the ORION-B line cubes,,http://arxiv.org/abs/2307.13009v1,"Context. The availability of large bandwidth receivers for millimeter radio telescopes allows the acquisition of position-position-frequency data cubes over a wide field of view and a broad frequency coverage. These cubes contain much information on the physical, chemical, and kinematical properties of the emitting gas. However, their large size coupled with inhomogenous signal-to-noise ratio (SNR) are major challenges for consistent analysis and interpretation.Aims. We search for a denoising method of the low SNR regions of the studied data cubes that would allow to recover the low SNR emission without distorting the signals with high SNR.Methods. We perform an in-depth data analysis of the 13 CO and C 17 O (1 -- 0) data cubes obtained as part of the ORION-B large program performed at the IRAM 30m telescope. We analyse the statistical properties of the noise and the evolution of the correlation of the signal in a given frequency channel with that of the adjacent channels. This allows us to propose significant improvements of typical autoassociative neural networks, often used to denoise hyperspectral Earth remote sensing data. Applying this method to the 13 CO (1 -- 0) cube, we compare the denoised data with those derived with the multiple Gaussian fitting algorithm ROHSA, considered as the state of the art procedure for data line cubes.Results. The nature of astronomical spectral data cubes is distinct from that of the hyperspectral data usually studied in the Earth remote sensing literature because the observed intensities become statistically independent beyond a short channel separation. This lack of redundancy in data has led us to adapt the method, notably by taking into account the sparsity of the signal along the spectral axis. The application of the proposed algorithm leads to an increase of the SNR in voxels with weak signal, while preserving the spectral shape of the data in high SNR voxels.Conclusions. The proposed algorithm that combines a detailed analysis of the noise statistics with an innovative autoencoder architecture is a promising path to denoise radio-astronomy line data cubes. In the future, exploring whether a better use of the spatial correlations of the noise may further improve the denoising performances seems a promising avenue. In addition,",,,"@article{einig2023deep,
  title={Deep learning denoising by dimension reduction: Application to the ORION-B line cubes},
  author={Lucas Einig and Jérôme Pety and Antoine Roueff and Paul Vandame and Jocelyn Chanussot and Maryvonne Gerin and Jan H. Orkisz and Pierre Palud and Miriam Garcia Santa-Maria and Victor de Souza Magalhaes and Ivana Bešlić and Sébastien Bardeau and Emeric E. Bron and Pierre Chainais and Javier R Goicoechea and Pierre Gratier and Viviana Guzman Veloso and Annie Hughes and Jouni Kainulainen and David Languignon and Rosine Lallement and François Levrier and Dariuscz C. Lis and Harvey Liszt and Jacques Le Bourlot and Franck Le Petit and Karin Danielsson Öberg and Nicolas Peretto and Evelyne Roueff and Albrecht Sievers and Pierre-Antoine Thouvenin and Pascal Tremblin},
  journal={arXiv preprint arXiv:2307.13009v1},
  year={2023},
  url={http://arxiv.org/abs/2307.13009v1}
}","Lucas Einig, Jérôme Pety, Antoine Roueff, Paul Vandame, Jocelyn Chanussot, Maryvonne Gerin, Jan H. Orkisz, Pierre Palud, Miriam Garcia Santa-Maria, Victor de Souza Magalhaes, Ivana Bešlić, Sébastien Bardeau, Emeric E. Bron, Pierre Chainais, Javier R Goicoechea, Pierre Gratier, Viviana Guzman Veloso, Annie Hughes, Jouni Kainulainen, David Languignon, Rosine Lallement, François Levrier, Dariuscz C. Lis, Harvey Liszt, Jacques Le Bourlot, Franck Le Petit, Karin Danielsson Öberg, Nicolas Peretto, Evelyne Roueff, Albrecht Sievers, Pierre-Antoine Thouvenin, Pascal Tremblin",,2026-04-18
Method,Robotics,,2023-08-15,8,2023,,Hyper-Drive: Visible-Short Wave Infrared Hyperspectral Imaging Datasets for Robots in Unstructured Environments,,http://arxiv.org/abs/2308.08058v1,"Hyperspectral sensors have enjoyed widespread use in the realm of remote sensing; however, they must be adapted to a format in which they can be operated onboard mobile robots. In this work, we introduce a first-of-its-kind system architecture with snapshot hyperspectral cameras and point spectrometers to efficiently generate composite datacubes from a robotic base. Our system collects and registers datacubes spanning the visible to shortwave infrared (660-1700 nm) spectrum while simultaneously capturing the ambient solar spectrum reflected off a white reference tile. We collect and disseminate a large dataset of more than 500 labeled datacubes from on-road and off-road terrain compliant with the ATLAS ontology to further the integration and demonstration of hyperspectral imaging (HSI) as beneficial in terrain class separability. Our analysis of this data demonstrates that HSI is a significant opportunity to increase understanding of scene composition from a robot-centric context. All code and data are open source online: https://river-lab.github.io/hyper_drive_data",,,"@article{hanson2023hyperdrive,
  title={Hyper-Drive: Visible-Short Wave Infrared Hyperspectral Imaging Datasets for Robots in Unstructured Environments},
  author={Nathaniel Hanson and Benjamin Pyatski and Samuel Hibbard and Charles DiMarzio and Taşkın Padır},
  journal={arXiv preprint arXiv:2308.08058v1},
  year={2023},
  url={http://arxiv.org/abs/2308.08058v1}
}","Nathaniel Hanson, Benjamin Pyatski, Samuel Hibbard, Charles DiMarzio, Taşkın Padır",,2026-04-18
Dataset,Computer Vision,,2023-08-16,8,2023,,High-Fidelity Lake Extraction via Two-Stage Prompt Enhancement: Establishing a Novel Baseline and Benchmark,,http://arxiv.org/abs/2308.08443v2,"Lake extraction from remote sensing imagery is a complex challenge due to the varied lake shapes and data noise. Current methods rely on multispectral image datasets, making it challenging to learn lake features accurately from pixel arrangements. This, in turn, affects model learning and the creation of accurate segmentation masks. This paper introduces a prompt-based dataset construction approach that provides approximate lake locations using point, box, and mask prompts. We also propose a two-stage prompt enhancement framework, LEPrompter, with prompt-based and prompt-free stages during training. The prompt-based stage employs a prompt encoder to extract prior information, integrating prompt tokens and image embedding through self- and cross-attention in the prompt decoder. Prompts are deactivated to ensure independence during inference, enabling automated lake extraction without introducing additional parameters and GFlops. Extensive experiments showcase performance improvements of our proposed approach compared to the previous state-of-the-art method. The source code is available at https://github.com/BastianChen/LEPrompter.",https://github.com/BastianChen/LEPrompter,ICME 2024,"@article{chen2023highfidelity,
  title={High-Fidelity Lake Extraction via Two-Stage Prompt Enhancement: Establishing a Novel Baseline and Benchmark},
  author={Ben Chen and Xuechao Zou and Kai Li and Yu Zhang and Junliang Xing and Pin Tao},
  journal={arXiv preprint arXiv:2308.08443v2},
  year={2023},
  url={http://arxiv.org/abs/2308.08443v2}
}","Ben Chen, Xuechao Zou, Kai Li, Yu Zhang, Junliang Xing, Pin Tao",,2026-04-18
Method,Computer Vision,,2023-08-25,8,2023,,Mesh-Wise Prediction of Demographic Composition from Satellite Images Using Multi-Head Convolutional Neural Network,,http://arxiv.org/abs/2308.13441v1,"Population aging is one of the most serious problems in certain countries. In order to implement its countermeasures, understanding its rapid progress is of urgency with a granular resolution. However, a detailed and rigorous survey with high frequency is not feasible due to the constraints of financial and human resources. Nowadays, Deep Learning is prevalent for pattern recognition with significant accuracy, with its application to remote sensing. This paper proposes a multi-head Convolutional Neural Network model with transfer learning from pre-trained ResNet50 for estimating mesh-wise demographics of Japan as one of the most aged countries in the world, with satellite images from Landsat-8/OLI and Suomi NPP/VIIRS-DNS as inputs and census demographics as labels. The trained model was performed on a testing dataset with a test score of at least 0.8914 in $\text{R}^2$ for all the demographic composition groups, and the estimated demographic composition was generated and visualised for 2022 as a non-census year.",,,"@article{sato2023meshwise,
  title={Mesh-Wise Prediction of Demographic Composition from Satellite Images Using Multi-Head Convolutional Neural Network},
  author={Yuta Sato},
  journal={arXiv preprint arXiv:2308.13441v1},
  year={2023},
  url={http://arxiv.org/abs/2308.13441v1}
}",Yuta Sato,,2026-04-18
Dataset,Computer Vision,Artificial Intelligence,2023-08-25,8,2023,,An Open Hyperspectral Dataset with Sea-Land-Cloud Ground-Truth from the HYPSO-1 Satellite,,http://arxiv.org/abs/2308.13679v2,"Hyperspectral Imaging, employed in satellites for space remote sensing, like HYPSO-1, faces constraints due to few labeled data sets, affecting the training of AI models demanding these ground-truth annotations. In this work, we introduce The HYPSO-1 Sea-Land-Cloud-Labeled Dataset, an open dataset with 200 diverse hyperspectral images from the HYPSO-1 mission, available in both raw and calibrated forms for scientific research in Earth observation. Moreover, 38 of these images from different countries include ground-truth labels at pixel-level totaling about 25 million spectral signatures labeled for sea/land/cloud categories. To demonstrate the potential of the dataset and its labeled subset, we have additionally optimized a deep learning model (1D Fully Convolutional Network), achieving superior performance to the current state of the art. The complete dataset, ground-truth labels, deep learning model, and software code are openly accessible for download at the website https://ntnu-smallsat-lab.github.io/hypso1_sea_land_clouds_dataset/ .",,"Computer Vision, Artificial Intelligence, Remote Sensing, Earth Observation, Hyperspectral Imaging, Classification, Labeled Data","@article{justo2023an,
  title={An Open Hyperspectral Dataset with Sea-Land-Cloud Ground-Truth from the HYPSO-1 Satellite},
  author={Jon A. Justo and Joseph Garrett and Dennis D. Langer and Marie B. Henriksen and Radu T. Ionescu and Tor A. Johansen},
  journal={arXiv preprint arXiv:2308.13679v2},
  year={2023},
  url={http://arxiv.org/abs/2308.13679v2}
}","Jon A. Justo, Joseph Garrett, Dennis D. Langer, Marie B. Henriksen, Radu T. Ionescu, Tor A. Johansen",,2026-04-18
Method,stat.AP,,2023-08-28,8,2023,,Cumulative Link Mixed-Effects Models in the Service of Remote Sensing Crop Progress Monitoring,,http://arxiv.org/abs/2308.14520v1,"This study introduces an innovative Cumulative Link Modeling approach to monitor crop progress over large areas using remote sensing data. The models utilize the predictive attributes of calendar time, thermal time, and the Normalized Difference Vegetation Index (NDVI). Two distinct issues are tackled: real-time crop progress prediction, and completed season fitting. In the context of prediction, the study presents two model variations, the standard one based on the Multinomial distribution and a novel one based on the Multivariate Binomial distribution. In the context of fitting, random effects are incorporated to capture the inherent inter-seasonal variability, allowing the estimation of biological parameters that govern crop development and determine stage completion requirements. Theoretical properties in terms of consistency, asymptotic normality, and distribution-misspecification are reviewed. Model performance was evaluated on eight crops, namely corn, oats, sorghum, soybeans, winter wheat, alfalfa, dry beans, and millet, using in-situ data from Nebraska, USA, spanning a 20-year period. The results demonstrate the wide applicability of this approach to different crops, providing real-time predictions of crop progress worldwide, solely utilizing open-access data. To facilitate implementation, an ecosystem of R packages has been developed and made publicly accessible under the name Ages of Man.",,,"@article{oikonomidis2023cumulative,
  title={Cumulative Link Mixed-Effects Models in the Service of Remote Sensing Crop Progress Monitoring},
  author={Ioannis Oikonomidis and Samis Trevezas},
  journal={arXiv preprint arXiv:2308.14520v1},
  year={2023},
  url={http://arxiv.org/abs/2308.14520v1}
}","Ioannis Oikonomidis, Samis Trevezas",,2026-04-18
Method,Computer Vision,,2023-08-29,8,2023,,Class Prior-Free Positive-Unlabeled Learning with Taylor Variational Loss for Hyperspectral Remote Sensing Imagery,,http://arxiv.org/abs/2308.15081v1,"Positive-unlabeled learning (PU learning) in hyperspectral remote sensing imagery (HSI) is aimed at learning a binary classifier from positive and unlabeled data, which has broad prospects in various earth vision applications. However, when PU learning meets limited labeled HSI, the unlabeled data may dominate the optimization process, which makes the neural networks overfit the unlabeled data. In this paper, a Taylor variational loss is proposed for HSI PU learning, which reduces the weight of the gradient of the unlabeled data by Taylor series expansion to enable the network to find a balance between overfitting and underfitting. In addition, the self-calibrated optimization strategy is designed to stabilize the training process. Experiments on 7 benchmark datasets (21 tasks in total) validate the effectiveness of the proposed method. Code is at: https://github.com/Hengwei-Zhao96/T-HOneCls.",https://github.com/Hengwei-Zhao96/T-HOneCls,ICCV 2023,"@article{zhao2023class,
  title={Class Prior-Free Positive-Unlabeled Learning with Taylor Variational Loss for Hyperspectral Remote Sensing Imagery},
  author={Hengwei Zhao and Xinyu Wang and Jingtao Li and Yanfei Zhong},
  journal={arXiv preprint arXiv:2308.15081v1},
  year={2023},
  url={http://arxiv.org/abs/2308.15081v1}
}","Hengwei Zhao, Xinyu Wang, Jingtao Li, Yanfei Zhong",,2026-04-18
Method,Machine Learning (Statistics),Machine Learning; math.NA,2023-09-02,9,2023,,Bayesian sparsity and class sparsity priors for dictionary learning and coding,,http://arxiv.org/abs/2309.00999v1,"Dictionary learning methods continue to gain popularity for the solution of challenging inverse problems. In the dictionary learning approach, the computational forward model is replaced by a large dictionary of possible outcomes, and the problem is to identify the dictionary entries that best match the data, akin to traditional query matching in search engines. Sparse coding techniques are used to guarantee that the dictionary matching identifies only few of the dictionary entries, and dictionary compression methods are used to reduce the complexity of the matching problem. In this article, we propose a work flow to facilitate the dictionary matching process. First, the full dictionary is divided into subdictionaries that are separately compressed. The error introduced by the dictionary compression is handled in the Bayesian framework as a modeling error. Furthermore, we propose a new Bayesian data-driven group sparsity coding method to help identify subdictionaries that are not relevant for the dictionary matching. After discarding irrelevant subdictionaries, the dictionary matching is addressed as a deflated problem using sparse coding. The compression and deflation steps can lead to substantial decreases of the computational complexity. The effectiveness of compensating for the dictionary compression error and using the novel group sparsity promotion to deflate the original dictionary are illustrated by applying the methodology to real world problems, the glitch detection in the LIGO experiment and hyperspectral remote sensing.",,,"@article{bocchinfuso2023bayesian,
  title={Bayesian sparsity and class sparsity priors for dictionary learning and coding},
  author={Alberto Bocchinfuso and Daniela Calvetti and Erkki Somersalo},
  journal={arXiv preprint arXiv:2309.00999v1},
  year={2023},
  url={http://arxiv.org/abs/2309.00999v1}
}","Alberto Bocchinfuso, Daniela Calvetti, Erkki Somersalo",,2026-04-18
Method,Computer Vision,,2023-09-04,9,2023,,Locality-Aware Hyperspectral Classification,,http://arxiv.org/abs/2309.01561v1,"Hyperspectral image classification is gaining popularity for high-precision vision tasks in remote sensing, thanks to their ability to capture visual information available in a wide continuum of spectra. Researchers have been working on automating Hyperspectral image classification, with recent efforts leveraging Vision-Transformers. However, most research models only spectra information and lacks attention to the locality (i.e., neighboring pixels), which may be not sufficiently discriminative, resulting in performance limitations. To address this, we present three contributions: i) We introduce the Hyperspectral Locality-aware Image TransformEr (HyLITE), a vision transformer that models both local and spectral information, ii) A novel regularization function that promotes the integration of local-to-global information, and iii) Our proposed approach outperforms competing baselines by a significant margin, achieving up to 10% gains in accuracy. The trained models and the code are available at HyLITE.",,BMVC2023,"@article{zhou2023localityaware,
  title={Locality-Aware Hyperspectral Classification},
  author={Fangqin Zhou and Mert Kilickaya and Joaquin Vanschoren},
  journal={arXiv preprint arXiv:2309.01561v1},
  year={2023},
  url={http://arxiv.org/abs/2309.01561v1}
}","Fangqin Zhou, Mert Kilickaya, Joaquin Vanschoren",CLS,2026-04-18
Method,Computer Vision,Image and Video Processing,2023-09-04,9,2023,,Accuracy and Consistency of Space-based Vegetation Height Maps for Forest Dynamics in Alpine Terrain,,http://arxiv.org/abs/2309.01797v1,"Monitoring and understanding forest dynamics is essential for environmental conservation and management. This is why the Swiss National Forest Inventory (NFI) provides countrywide vegetation height maps at a spatial resolution of 0.5 m. Its long update time of 6 years, however, limits the temporal analysis of forest dynamics. This can be improved by using spaceborne remote sensing and deep learning to generate large-scale vegetation height maps in a cost-effective way. In this paper, we present an in-depth analysis of these methods for operational application in Switzerland. We generate annual, countrywide vegetation height maps at a 10-meter ground sampling distance for the years 2017 to 2020 based on Sentinel-2 satellite imagery. In comparison to previous works, we conduct a large-scale and detailed stratified analysis against a precise Airborne Laser Scanning reference dataset. This stratified analysis reveals a close relationship between the model accuracy and the topology, especially slope and aspect. We assess the potential of deep learning-derived height maps for change detection and find that these maps can indicate changes as small as 250 $m^2$. Larger-scale changes caused by a winter storm are detected with an F1-score of 0.77. Our results demonstrate that vegetation height maps computed from satellite imagery with deep learning are a valuable, complementary, cost-effective source of evidence to increase the temporal resolution for national forest assessments.",,,"@article{jiang2023accuracy,
  title={Accuracy and Consistency of Space-based Vegetation Height Maps for Forest Dynamics in Alpine Terrain},
  author={Yuchang Jiang and Marius Rüetschi and Vivien Sainte Fare Garnot and Mauro Marty and Konrad Schindler and Christian Ginzler and Jan D. Wegner},
  journal={arXiv preprint arXiv:2309.01797v1},
  year={2023},
  url={http://arxiv.org/abs/2309.01797v1}
}","Yuchang Jiang, Marius Rüetschi, Vivien Sainte Fare Garnot, Mauro Marty, Konrad Schindler, Christian Ginzler, Jan D. Wegner",CD,2026-04-18
Method,Machine Learning,Geophysics,2023-09-13,9,2023,,EarthPT: a time series foundation model for Earth Observation,,http://arxiv.org/abs/2309.07207v2,"We introduce EarthPT -- an Earth Observation (EO) pretrained transformer. EarthPT is a 700 million parameter decoding transformer foundation model trained in an autoregressive self-supervised manner and developed specifically with EO use-cases in mind. We demonstrate that EarthPT is an effective forecaster that can accurately predict future pixel-level surface reflectances across the 400-2300 nm range well into the future. For example, forecasts of the evolution of the Normalised Difference Vegetation Index (NDVI) have a typical error of approximately 0.05 (over a natural range of -1 -> 1) at the pixel level over a five month test set horizon, out-performing simple phase-folded models based on historical averaging. We also demonstrate that embeddings learnt by EarthPT hold semantically meaningful information and could be exploited for downstream tasks such as highly granular, dynamic land use classification. Excitingly, we note that the abundance of EO data provides us with -- in theory -- quadrillions of training tokens. Therefore, if we assume that EarthPT follows neural scaling laws akin to those derived for Large Language Models (LLMs), there is currently no data-imposed limit to scaling EarthPT and other similar `Large Observation Models.'",,neurips2023,"@article{smith2023earthpt,
  title={EarthPT: a time series foundation model for Earth Observation},
  author={Michael J. Smith and Luke Fleming and James E. Geach},
  journal={arXiv preprint arXiv:2309.07207v2},
  year={2023},
  url={http://arxiv.org/abs/2309.07207v2}
}","Michael J. Smith, Luke Fleming, James E. Geach",CLS,2026-04-18
Method,Image and Video Processing,Computer Vision,2023-09-15,9,2023,,Hyperspectral Image Denoising via Self-Modulating Convolutional Neural Networks,,http://arxiv.org/abs/2309.08197v1,"Compared to natural images, hyperspectral images (HSIs) consist of a large number of bands, with each band capturing different spectral information from a certain wavelength, even some beyond the visible spectrum. These characteristics of HSIs make them highly effective for remote sensing applications. That said, the existing hyperspectral imaging devices introduce severe degradation in HSIs. Hence, hyperspectral image denoising has attracted lots of attention by the community lately. While recent deep HSI denoising methods have provided effective solutions, their performance under real-life complex noise remains suboptimal, as they lack adaptability to new data. To overcome these limitations, in our work, we introduce a self-modulating convolutional neural network which we refer to as SM-CNN, which utilizes correlated spectral and spatial information. At the core of the model lies a novel block, which we call spectral self-modulating residual block (SSMRB), that allows the network to transform the features in an adaptive manner based on the adjacent spectral data, enhancing the network's ability to handle complex noise. In particular, the introduction of SSMRB transforms our denoising network into a dynamic network that adapts its predicted features while denoising every input HSI with respect to its spatio-spectral characteristics. Experimental analysis on both synthetic and real data shows that the proposed SM-CNN outperforms other state-of-the-art HSI denoising methods both quantitatively and qualitatively on public benchmark datasets.",,,"@article{torun2023hyperspectral,
  title={Hyperspectral Image Denoising via Self-Modulating Convolutional Neural Networks},
  author={Orhan Torun and Seniha Esen Yuksel and Erkut Erdem and Nevrez Imamoglu and Aykut Erdem},
  journal={arXiv preprint arXiv:2309.08197v1},
  year={2023},
  url={http://arxiv.org/abs/2309.08197v1}
}","Orhan Torun, Seniha Esen Yuksel, Erkut Erdem, Nevrez Imamoglu, Aykut Erdem",SR,2026-04-18
Method,stat.ME,stat.AP,2023-09-19,9,2023,,Predicting fine-scale taxonomic variation in landscape vegetation using large satellite imagery data sets,,http://arxiv.org/abs/2309.10325v1,"Accurate information on the distribution of vegetation species is used as a proxy for the health of an ecosystem, a currency of international environmental treaties, and a necessary planning tool for forest preservation and rehabilitation, to name just a few of its applications. However, direct, extensive observation of vegetation across large geographic regions can be very expensive. The extensive coverage and high temporal resolution of remote sensing data collected by satellites like the European Space Agency's Sentinel-2 system could be a critical component of a solution to this problem.   We propose a hierarchical model for predicting vegetation cover that incorporates high resolution satellite imagery, landscape characteristics such as elevation and slope, and direct observation of vegetation cover. Besides providing model-based predictions of vegetation cover with accompanying uncertainty quantification, our proposed model offers inference about the effects of landscape characteristics on vegetation type. Implementation of the model is computationally challenging due to the volume and spatial extent of data involved. Thus, we propose an efficient, approximate method for model fitting that is able to make use of all available observations. We demonstrate our approach with an application to the distribution of three post-fire resprouting deciduous species in the Jemez Mountains of New Mexico.",,,"@article{scharf2023predicting,
  title={Predicting fine-scale taxonomic variation in landscape vegetation using large satellite imagery data sets},
  author={Henry Scharf and Jonathan Schierbaum and Hana Matsumoto and Tim Assal},
  journal={arXiv preprint arXiv:2309.10325v1},
  year={2023},
  url={http://arxiv.org/abs/2309.10325v1}
}","Henry Scharf, Jonathan Schierbaum, Hana Matsumoto, Tim Assal",,2026-04-18
Dataset,Computer Vision,,2023-09-20,9,2023,,Hyperspectral Benchmark: Bridging the Gap between HSI Applications through Comprehensive Dataset and Pretraining,,http://arxiv.org/abs/2309.11122v1,"Hyperspectral Imaging (HSI) serves as a non-destructive spatial spectroscopy technique with a multitude of potential applications. However, a recurring challenge lies in the limited size of the target datasets, impeding exhaustive architecture search. Consequently, when venturing into novel applications, reliance on established methodologies becomes commonplace, in the hope that they exhibit favorable generalization characteristics. Regrettably, this optimism is often unfounded due to the fine-tuned nature of models tailored to specific HSI contexts.   To address this predicament, this study introduces an innovative benchmark dataset encompassing three markedly distinct HSI applications: food inspection, remote sensing, and recycling. This comprehensive dataset affords a finer assessment of hyperspectral model capabilities. Moreover, this benchmark facilitates an incisive examination of prevailing state-of-the-art techniques, consequently fostering the evolution of superior methodologies.   Furthermore, the enhanced diversity inherent in the benchmark dataset underpins the establishment of a pretraining pipeline for HSI. This pretraining regimen serves to enhance the stability of training processes for larger models. Additionally, a procedural framework is delineated, offering insights into the handling of applications afflicted by limited target dataset sizes.",,Hannah Frankand Leon Amadeus Varga contributed equally,"@article{frank2023hyperspectral,
  title={Hyperspectral Benchmark: Bridging the Gap between HSI Applications through Comprehensive Dataset and Pretraining},
  author={Hannah Frank and Leon Amadeus Varga and Andreas Zell},
  journal={arXiv preprint arXiv:2309.11122v1},
  year={2023},
  url={http://arxiv.org/abs/2309.11122v1}
}","Hannah Frank, Leon Amadeus Varga, Andreas Zell",,2026-04-18
Method,Image and Video Processing,,2023-09-21,9,2023,,ISLAND: Interpolating Land Surface Temperature using land cover,,http://arxiv.org/abs/2309.12416v2,"Cloud occlusion is a common problem in the field of remote sensing, particularly for retrieving Land Surface Temperature (LST). Remote sensing thermal instruments onboard operational satellites are supposed to enable frequent and high-resolution observations over land; unfortunately, clouds adversely affect thermal signals by blocking outgoing longwave radiation emission from the Earth's surface, interfering with the retrieved ground emission temperature. Such cloud contamination severely reduces the set of serviceable LST images for downstream applications, making it impractical to perform intricate time-series analysis of LST. In this paper, we introduce a novel method to remove cloud occlusions from Landsat 8 LST images. We call our method ISLAND, an acronym for Interpolating Land Surface Temperature using land cover. Our approach uses LST images from Landsat 8 (at 30 m resolution with 16-day revisit cycles) and the NLCD land cover dataset. Inspired by Tobler's first law of Geography, ISLAND predicts occluded LST through a set of spatio-temporal filters that perform distance-weighted spatio-temporal interpolation. A critical feature of ISLAND is that the filters are land cover-class aware, making it particularly advantageous in complex urban settings with heterogeneous land cover types and distributions. Through qualitative and quantitative analysis, we show that ISLAND achieves robust reconstruction performance across a variety of cloud occlusion and surface land cover conditions, and with a high spatio-temporal resolution. We provide a public dataset of 20 U.S. cities with pre-computed ISLAND LST outputs. Using several case studies, we demonstrate that ISLAND opens the door to a multitude of high-impact urban and environmental applications across the continental United States.",,"21 pages, 11 figures","@article{liu2023island,
  title={ISLAND: Interpolating Land Surface Temperature using land cover},
  author={Yuhao Liu and Pranavesh Panakkal and Sylvia Dee and Guha Balakrishnan and Jamie Padgett and Ashok Veeraraghavan},
  journal={arXiv preprint arXiv:2309.12416v2},
  year={2023},
  url={http://arxiv.org/abs/2309.12416v2}
}","Yuhao Liu, Pranavesh Panakkal, Sylvia Dee, Guha Balakrishnan, Jamie Padgett, Ashok Veeraraghavan",,2026-04-18
Method,Geophysics,,2023-09-25,9,2023,,Coherent Spectral Feature Extraction Using Symmetric Autoencoders,,http://arxiv.org/abs/2309.14286v8,"Hyperspectral data acquired through remote sensing are invaluable for environmental and resource studies. While rich in spectral information, various complexities such as environmental conditions, material properties, and sensor characteristics can cause significant variability even among pixels belonging to the same material class. This variability poses nuisance for accurate land-cover classification and analysis. Focusing on the spectral domain, we utilize an autoencoder architecture called the symmetric autoencoder (SymAE), which leverages permutation invariant representation and stochastic regularization in tandem to disentangle class-invariant 'coherent' features from variability-causing 'nuisance' features on a pixel-by-pixel basis. This disentanglement is achieved through a purely data-driven process, without the need for hand-crafted modeling, noise distribution priors, or reference 'clean signals'. Additionally, SymAE can generate virtual spectra through manipulations in latent space. Using AVIRIS instrument data, we demonstrate these virtual spectra, offering insights on the disentanglement. Extensive experiments across six benchmark hyperspectral datasets show that coherent features extracted by SymAE can be used to achieve state-of-the-art pixel-based classification. Furthermore, we leverage these coherent features to enhance the performance of some leading spectral-spatial HSI classification methods. Our approach especially shows improvement in scenarios where training and test sets are disjoint, a common challenge in real-world applications where existing methods often struggle to maintain relatively high performance.",,,"@article{bhattacharjee2023coherent,
  title={Coherent Spectral Feature Extraction Using Symmetric Autoencoders},
  author={Archisman Bhattacharjee and Pawan Bharadwaj},
  journal={arXiv preprint arXiv:2309.14286v8},
  year={2023},
  url={http://arxiv.org/abs/2309.14286v8}
}","Archisman Bhattacharjee, Pawan Bharadwaj",CLS,2026-04-18
Dataset,Computer Vision,Image and Video Processing,2023-09-26,9,2023,,Cross-City Matters: A Multimodal Remote Sensing Benchmark Dataset for Cross-City Semantic Segmentation using High-Resolution Domain Adaptation Networks,,http://arxiv.org/abs/2309.16499v2,"Artificial intelligence (AI) approaches nowadays have gained remarkable success in single-modality-dominated remote sensing (RS) applications, especially with an emphasis on individual urban environments (e.g., single cities or regions). Yet these AI models tend to meet the performance bottleneck in the case studies across cities or regions, due to the lack of diverse RS information and cutting-edge solutions with high generalization ability. To this end, we build a new set of multimodal remote sensing benchmark datasets (including hyperspectral, multispectral, SAR) for the study purpose of the cross-city semantic segmentation task (called C2Seg dataset), which consists of two cross-city scenes, i.e., Berlin-Augsburg (in Germany) and Beijing-Wuhan (in China). Beyond the single city, we propose a high-resolution domain adaptation network, HighDAN for short, to promote the AI model's generalization ability from the multi-city environments. HighDAN is capable of retaining the spatially topological structure of the studied urban scene well in a parallel high-to-low resolution fusion fashion but also closing the gap derived from enormous differences of RS image representations between different cities by means of adversarial learning. In addition, the Dice loss is considered in HighDAN to alleviate the class imbalance issue caused by factors across cities. Extensive experiments conducted on the C2Seg dataset show the superiority of our HighDAN in terms of segmentation performance and generalization ability, compared to state-of-the-art competitors. The C2Seg dataset and the semantic segmentation toolbox (involving the proposed HighDAN) will be available publicly at https://github.com/danfenghong.",https://github.com/danfenghong,,"@article{hong2023crosscity,
  title={Cross-City Matters: A Multimodal Remote Sensing Benchmark Dataset for Cross-City Semantic Segmentation using High-Resolution Domain Adaptation Networks},
  author={Danfeng Hong and Bing Zhang and Hao Li and Yuxuan Li and Jing Yao and Chenyu Li and Martin Werner and Jocelyn Chanussot and Alexander Zipf and Xiao Xiang Zhu},
  journal={arXiv preprint arXiv:2309.16499v2},
  year={2023},
  url={http://arxiv.org/abs/2309.16499v2}
}","Danfeng Hong, Bing Zhang, Hao Li, Yuxuan Li, Jing Yao, Chenyu Li, Martin Werner, Jocelyn Chanussot, Alexander Zipf, Xiao Xiang Zhu",SEG,2026-04-18
