Category,Type,Subtype,Date,Month,Year,Institute,Title,abbr.,Paper_link,Abstract,code,Publication,BibTex,Authors,_tasks,_added_date
Method,Machine Learning,,2026-01-02,1,2026,,Traffic-Aware Optimal Taxi Placement Using Graph Neural Network-Based Reinforcement Learning,,http://arxiv.org/abs/2601.00607v1,"In the context of smart city transportation, efficient matching of taxi supply with passenger demand requires real-time integration of urban traffic network data and mobility patterns. Conventional taxi hotspot prediction models often rely solely on historical demand, overlooking dynamic influences such as traffic congestion, road incidents, and public events. This paper presents a traffic-aware, graph-based reinforcement learning (RL) framework for optimal taxi placement in metropolitan environments. The urban road network is modeled as a graph where intersections represent nodes, road segments serve as edges, and node attributes capture historical demand, event proximity, and real-time congestion scores obtained from live traffic APIs. Graph Neural Network (GNN) embeddings are employed to encode spatial-temporal dependencies within the traffic network, which are then used by a Q-learning agent to recommend optimal taxi hotspots. The reward mechanism jointly optimizes passenger waiting time, driver travel distance, and congestion avoidance. Experiments on a simulated Delhi taxi dataset, generated using real geospatial boundaries and historic ride-hailing request patterns, demonstrate that the proposed model reduced passenger waiting time by about 56% and reduced travel distance by 38% compared to baseline stochastic selection. The proposed approach is adaptable to multi-modal transport systems and can be integrated into smart city platforms for real-time urban mobility optimization.",,,"@article{khetarpaul2026trafficaware,
  title={Traffic-Aware Optimal Taxi Placement Using Graph Neural Network-Based Reinforcement Learning},
  author={Sonia Khetarpaul and P Y Sharan},
  journal={arXiv preprint arXiv:2601.00607v1},
  year={2026},
  url={http://arxiv.org/abs/2601.00607v1}
}","Sonia Khetarpaul, P Y Sharan",,2026-01-02
Method,physics.soc-ph,cs.MA; q-bio.PE,2026-01-03,1,2026,,Where do We Poop? City-Wide Simulation of Defecation Behavior for Wastewater-Based Epidemiology,,http://arxiv.org/abs/2601.04231v2,"Wastewater surveillance, which regularly examines the pathogen biomarkers in wastewater samples, is a valuable tool for monitoring infectious diseases circulating in communities. Yet, most wastewater-based epidemiology methods, which use wastewater surveillance results for disease inferences, implicitly assume that individuals excrete only at their residential locations and that the population contribute to wastewater samples are static. These simplifying assumptions ignore daily mobility, social interactions, and heterogeneous toilet use behavior patterns, which can lead to biased interpretation of wastewater results, especially at upstream sampling locations such as neighborhoods, institutions, or buildings. Here, we introduce an agent-based geospatial simulation framework: Building on an established Patterns of Life model, we simulate daily human activities, mobility, and social contacts within a realistic urban environment and extend this agent-based framework with a physiologically motivated defecation cycle and toilet usage patterns. We couple this behavioral model with an infectious disease model to simulate transmissions through spatial and social interactions. When a defecation occurs for an infected agent, we use a pathogen shedding model to determine the amount of pathogen shed in the feces. Such a framework, integrating population mobility, disease transmission, toilet use behavior, and pathogen shedding models, is capable to simulate the Spatial-temporal dynamics of wastewater signals for a city. Using a case study of 10,000 simulated agents in Fulton County, Georgia, we examine how varying infection rates alter epidemic trajectories, pathogen loads in wastewater, and the spatial distribution of contamination across time.",,,"@article{amiri2026where,
  title={Where do We Poop? City-Wide Simulation of Defecation Behavior for Wastewater-Based Epidemiology},
  author={Hossein Amiri and Akshay Deverakonda and Yuke Wang and Andreas Züfle},
  journal={arXiv preprint arXiv:2601.04231v2},
  year={2026},
  url={http://arxiv.org/abs/2601.04231v2}
}","Hossein Amiri, Akshay Deverakonda, Yuke Wang, Andreas Züfle",,2026-01-03
Method,Artificial Intelligence,,2026-01-23,1,2026,,Spatial-Agent: Agentic Geo-spatial Reasoning with Scientific Core Concepts,,http://arxiv.org/abs/2601.16965v1,"Geospatial reasoning is essential for real-world applications such as urban analytics, transportation planning, and disaster response. However, existing LLM-based agents often fail at genuine geospatial computation, relying instead on web search or pattern matching while hallucinating spatial relationships. We present Spatial-Agent, an AI agent grounded in foundational theories of spatial information science. Our approach formalizes geo-analytical question answering as a concept transformation problem, where natural-language questions are parsed into executable workflows represented as GeoFlow Graphs -- directed acyclic graphs with nodes corresponding to spatial concepts and edges representing transformations. Drawing on spatial information theory, Spatial-Agent extracts spatial concepts, assigns functional roles with principled ordering constraints, and composes transformation sequences through template-based generation. Extensive experiments on MapEval-API and MapQA benchmarks demonstrate that Spatial-Agent significantly outperforms existing baselines including ReAct and Reflexion, while producing interpretable and executable geospatial workflows.",,"15pages, 4 figures","@article{bao2026spatialagent,
  title={Spatial-Agent: Agentic Geo-spatial Reasoning with Scientific Core Concepts},
  author={Riyang Bao and Cheng Yang and Dazhou Yu and Zhexiang Tang and Gengchen Mai and Liang Zhao},
  journal={arXiv preprint arXiv:2601.16965v1},
  year={2026},
  url={http://arxiv.org/abs/2601.16965v1}
}","Riyang Bao, Cheng Yang, Dazhou Yu, Zhexiang Tang, Gengchen Mai, Liang Zhao",,2026-01-23
Method,Artificial Intelligence,Computer Vision,2026-01-27,1,2026,,LocationAgent: A Hierarchical Agent for Image Geolocation via Decoupling Strategy and Evidence from Parametric Knowledge,,http://arxiv.org/abs/2601.19155v1,"Image geolocation aims to infer capture locations based on visual content. Fundamentally, this constitutes a reasoning process composed of \textit{hypothesis-verification cycles}, requiring models to possess both geospatial reasoning capabilities and the ability to verify evidence against geographic facts. Existing methods typically internalize location knowledge and reasoning patterns into static memory via supervised training or trajectory-based reinforcement fine-tuning. Consequently, these methods are prone to factual hallucinations and generalization bottlenecks in open-world settings or scenarios requiring dynamic knowledge. To address these challenges, we propose a Hierarchical Localization Agent, called LocationAgent. Our core philosophy is to retain hierarchical reasoning logic within the model while offloading the verification of geographic evidence to external tools. To implement hierarchical reasoning, we design the RER architecture (Reasoner-Executor-Recorder), which employs role separation and context compression to prevent the drifting problem in multi-step reasoning. For evidence verification, we construct a suite of clue exploration tools that provide diverse evidence to support location reasoning. Furthermore, to address data leakage and the scarcity of Chinese data in existing datasets, we introduce CCL-Bench (China City Location Bench), an image geolocation benchmark encompassing various scene granularities and difficulty levels. Extensive experiments demonstrate that LocationAgent significantly outperforms existing methods by at least 30\% in zero-shot settings.",,"9 pages, 5 figures","@article{li2026locationagent,
  title={LocationAgent: A Hierarchical Agent for Image Geolocation via Decoupling Strategy and Evidence from Parametric Knowledge},
  author={Qiujun Li and Zijin Xiao and Xulin Wang and Zhidan Ma and Cheng Yang and Haifeng Li},
  journal={arXiv preprint arXiv:2601.19155v1},
  year={2026},
  url={http://arxiv.org/abs/2601.19155v1}
}","Qiujun Li, Zijin Xiao, Xulin Wang, Zhidan Ma, Cheng Yang, Haifeng Li",GeoLoc,2026-01-27
Method,Machine Learning,Artificial Intelligence; Computer Vision; cs.MA,2026-02-02,2,2026,,From Perception to Action: Spatial AI Agents and World Models,,http://arxiv.org/abs/2602.01644v1,"While large language models have become the prevailing approach for agentic reasoning and planning, their success in symbolic domains does not readily translate to the physical world. Spatial intelligence, the ability to perceive 3D structure, reason about object relationships, and act under physical constraints, is an orthogonal capability that proves important for embodied agents. Existing surveys address either agentic architectures or spatial domains in isolation. None provide a unified framework connecting these complementary capabilities. This paper bridges that gap. Through a thorough review of over 2,000 papers, citing 742 works from top-tier venues, we introduce a unified three-axis taxonomy connecting agentic capabilities with spatial tasks across scales. Crucially, we distinguish spatial grounding (metric understanding of geometry and physics) from symbolic grounding (associating images with text), arguing that perception alone does not confer agency. Our analysis reveals three key findings mapped to these axes: (1) hierarchical memory systems (Capability axis) are important for long-horizon spatial tasks. (2) GNN-LLM integration (Task axis) is a promising approach for structured spatial reasoning. (3) World models (Scale axis) are essential for safe deployment across micro-to-macro spatial scales. We conclude by identifying six grand challenges and outlining directions for future research, including the need for unified evaluation frameworks to standardize cross-domain assessment. This taxonomy provides a foundation for unifying fragmented research efforts and enabling the next generation of spatially-aware autonomous systems in robotics, autonomous vehicles, and geospatial intelligence.",,"61 pages, 742 citations, 1 figure, 3 tables. Survey paper on spatial AI agents, embodied AI, graph neural networks, and world models","@article{felicia2026from,
  title={From Perception to Action: Spatial AI Agents and World Models},
  author={Gloria Felicia and Nolan Bryant and Handi Putra and Ayaan Gazali and Eliel Lobo and Esteban Rojas},
  journal={arXiv preprint arXiv:2602.01644v1},
  year={2026},
  url={http://arxiv.org/abs/2602.01644v1}
}","Gloria Felicia, Nolan Bryant, Handi Putra, Ayaan Gazali, Eliel Lobo, Esteban Rojas",VG,2026-02-02
Method,cs.CL,Information Retrieval,2026-02-09,2,2026,,Large Language Models for Geolocation Extraction in Humanitarian Crisis Response,,http://arxiv.org/abs/2602.08872v1,"Humanitarian crises demand timely and accurate geographic information to inform effective response efforts. Yet, automated systems that extract locations from text often reproduce existing geographic and socioeconomic biases, leading to uneven visibility of crisis-affected regions. This paper investigates whether Large Language Models (LLMs) can address these geographic disparities in extracting location information from humanitarian documents. We introduce a two-step framework that combines few-shot LLM-based named entity recognition with an agent-based geocoding module that leverages context to resolve ambiguous toponyms. We benchmark our approach against state-of-the-art pretrained and rule-based systems using both accuracy and fairness metrics across geographic and socioeconomic dimensions. Our evaluation uses an extended version of the HumSet dataset with refined literal toponym annotations. Results show that LLM-based methods substantially improve both the precision and fairness of geolocation extraction from humanitarian texts, particularly for underrepresented regions. By bridging advances in LLM reasoning with principles of responsible and inclusive AI, this work contributes to more equitable geospatial data systems for humanitarian response, advancing the goal of leaving no place behind in crisis analytics.",,,"@article{cafferata2026large,
  title={Large Language Models for Geolocation Extraction in Humanitarian Crisis Response},
  author={G. Cafferata and T. Demarco and K. Kalimeri and Y. Mejova and M. G. Beiró},
  journal={arXiv preprint arXiv:2602.08872v1},
  year={2026},
  url={http://arxiv.org/abs/2602.08872v1}
}","G. Cafferata, T. Demarco, K. Kalimeri, Y. Mejova, M. G. Beiró",GeoLoc,2026-02-09
Method,Artificial Intelligence,,2026-02-18,2,2026,,GPSBench: Do Large Language Models Understand GPS Coordinates?,,http://arxiv.org/abs/2602.16105v1,"Large Language Models (LLMs) are increasingly deployed in applications that interact with the physical world, such as navigation, robotics, or mapping, making robust geospatial reasoning a critical capability. Despite that, LLMs' ability to reason about GPS coordinates and real-world geography remains underexplored. We introduce GPSBench, a dataset of 57,800 samples across 17 tasks for evaluating geospatial reasoning in LLMs, spanning geometric coordinate operations (e.g., distance and bearing computation) and reasoning that integrates coordinates with world knowledge. Focusing on intrinsic model capabilities rather than tool use, we evaluate 14 state-of-the-art LLMs and find that GPS reasoning remains challenging, with substantial variation across tasks: models are generally more reliable at real-world geographic reasoning than at geometric computations. Geographic knowledge degrades hierarchically, with strong country-level performance but weak city-level localization, while robustness to coordinate noise suggests genuine coordinate understanding rather than memorization. We further show that GPS-coordinate augmentation can improve in downstream geospatial tasks, and that finetuning induces trade-offs between gains in geometric computation and degradation in world knowledge. Our dataset and reproducible code are available at https://github.com/joey234/gpsbench",https://github.com/joey234/gpsbench,,"@article{truong2026gpsbench,
  title={GPSBench: Do Large Language Models Understand GPS Coordinates?},
  author={Thinh Hung Truong and Jey Han Lau and Jianzhong Qi},
  journal={arXiv preprint arXiv:2602.16105v1},
  year={2026},
  url={http://arxiv.org/abs/2602.16105v1}
}","Thinh Hung Truong, Jey Han Lau, Jianzhong Qi",,2026-02-18
Method,Computer Vision,Artificial Intelligence; cs.CY; Machine Learning,2026-02-19,2,2026,,Adapting Actively on the Fly: Relevance-Guided Online Meta-Learning with Latent Concepts for Geospatial Discovery,,http://arxiv.org/abs/2602.17605v1,"In many real-world settings, such as environmental monitoring, disaster response, or public health, with costly and difficult data collection and dynamic environments, strategically sampling from unobserved regions is essential for efficiently uncovering hidden targets under tight resource constraints. Yet, sparse and biased geospatial ground truth limits the applicability of existing learning-based methods, such as reinforcement learning. To address this, we propose a unified geospatial discovery framework that integrates active learning, online meta-learning, and concept-guided reasoning. Our approach introduces two key innovations built on a shared notion of *concept relevance*, which captures how domain-specific factors influence target presence: a *concept-weighted uncertainty sampling strategy*, where uncertainty is modulated by learned relevance based on readily-available domain-specific concepts (e.g., land cover, source proximity); and a *relevance-aware meta-batch formation strategy* that promotes semantic diversity during online-meta updates, improving generalization in dynamic environments. Our experiments include testing on a real-world dataset of cancer-causing PFAS (Per- and polyfluoroalkyl substances) contamination, showcasing our method's reliability at uncovering targets with limited data and a varying environment.",,,"@article{khan2026adapting,
  title={Adapting Actively on the Fly: Relevance-Guided Online Meta-Learning with Latent Concepts for Geospatial Discovery},
  author={Jowaria Khan and Anindya Sarkar and Yevgeniy Vorobeychik and Elizabeth Bondi-Kelly},
  journal={arXiv preprint arXiv:2602.17605v1},
  year={2026},
  url={http://arxiv.org/abs/2602.17605v1}
}","Jowaria Khan, Anindya Sarkar, Yevgeniy Vorobeychik, Elizabeth Bondi-Kelly",,2026-02-19
Method,cs.MA,Artificial Intelligence,2026-02-22,2,2026,,City Editing: Hierarchical Agentic Execution for Dependency-Aware Urban Geospatial Modification,,http://arxiv.org/abs/2602.19326v2,"As cities evolve over time, challenges such as traffic congestion and functional imbalance increasingly necessitate urban renewal through efficient modification of existing plans, rather than complete re-planning. In practice, even minor urban changes require substantial manual effort to redraw geospatial layouts, slowing the iterative planning and decision-making procedure. Motivated by recent advances in agentic systems and multimodal reasoning, we formulate urban renewal as a machine-executable task that iteratively modifies existing urban plans represented in structured geospatial formats. More specifically, we represent urban layouts using GeoJSON and decompose natural-language editing instructions into hierarchical geometric intents spanning polygon-, line-, and point-level operations. To coordinate interdependent edits across spatial elements and abstraction levels, we propose a hierarchical agentic framework that jointly performs multi-level planning and execution with explicit propagation of intermediate spatial constraints. We further introduce an iterative execution-validation mechanism that mitigates error accumulation and enforces global spatial consistency during multi-step editing. Extensive experiments across diverse urban editing scenarios demonstrate significant improvements in efficiency, robustness, correctness, and spatial validity over existing baselines.",,,"@article{liu2026city,
  title={City Editing: Hierarchical Agentic Execution for Dependency-Aware Urban Geospatial Modification},
  author={Rui Liu and Steven Jige Quan and Zhong-Ren Peng and Zijun Yao and Han Wang and Zhengzhang Chen and Kunpeng Liu and Yanjie Fu and Dongjie Wang},
  journal={arXiv preprint arXiv:2602.19326v2},
  year={2026},
  url={http://arxiv.org/abs/2602.19326v2}
}","Rui Liu, Steven Jige Quan, Zhong-Ren Peng, Zijun Yao, Han Wang, Zhengzhang Chen, Kunpeng Liu, Yanjie Fu, Dongjie Wang",,2026-02-22
Method,Artificial Intelligence,cs.SE,2026-03-04,3,2026,,A Dual-Helix Governance Approach Towards Reliable Agentic AI for WebGIS Development,,http://arxiv.org/abs/2603.04390v1,"WebGIS development requires rigor, yet agentic AI frequently fails due to five large language model (LLM) limitations: context constraints, cross-session forgetting, stochasticity, instruction failure, and adaptation rigidity. We propose a dual-helix governance framework reframing these challenges as structural governance problems that model capacity alone cannot resolve. We implement the framework as a 3-track architecture (Knowledge, Behavior, Skills) that uses a knowledge graph substrate to stabilize execution by externalizing domain facts and enforcing executable protocols, complemented by a self-learning cycle for autonomous knowledge growth. Applying this to the FutureShorelines WebGIS tool, a governed agent refactored a 2,265-line monolithic codebase into modular ES6 components. Results demonstrated a 51\% reduction in cyclomatic complexity and a 7-point increase in maintainability index. A comparative experiment against a zero-shot LLM confirms that externalized governance, not just model capability, drives operational reliability in geospatial engineering. This approach is implemented in the open-source AgentLoom governance toolkit.",,Paper submitted to Transactions in GIS,"@article{boyuan2026a,
  title={A Dual-Helix Governance Approach Towards Reliable Agentic AI for WebGIS Development},
  author={Boyuan and Guan and Wencong Cui and Levente Juhasz},
  journal={arXiv preprint arXiv:2603.04390v1},
  year={2026},
  url={http://arxiv.org/abs/2603.04390v1}
}","Boyuan, Guan, Wencong Cui, Levente Juhasz",,2026-03-04
Method,Artificial Intelligence,cs.MA,2026-03-21,3,2026,,Towards Intelligent Geospatial Data Discovery: a knowledge graph-driven multi-agent framework powered by large language models,,http://arxiv.org/abs/2603.20670v2,"The rapid growth in the volume, variety, and velocity of geospatial data has created data ecosystems that are highly distributed, heterogeneous, and semantically inconsistent. Existing data catalogs, portals, and infrastructures still rely largely on keyword-based search with limited semantic support, which often fails to capture user intent and leads to weak retrieval performance. To address these challenges, this study proposes a knowledge graph-driven multi-agent framework for intelligent geospatial data discovery, powered by large language models. The framework introduces a unified geospatial metadata ontology as a semantic mediation layer to align heterogeneous metadata standards across platforms and constructs a geospatial metadata knowledge graph to explicitly model datasets and their multidimensional relationships. Building on the structured representation, the framework adopts a multi-agent collaborative architecture to perform intent parsing, knowledge graph retrieval, and answer synthesis, forming an interpretable and closed-loop discovery process from user queries to results. Results from representative use cases and performance evaluation show that the framework substantially improves intent matching accuracy, ranking quality, recall, and discovery transparency compared with traditional systems. This study advances geospatial data discovery toward a more semantic, intent-aware, and intelligent paradigm, providing a practical foundation for next-generation intelligent and autonomous spatial data infrastructures and contributing to the broader vision of Autonomous GIS.",,,"@article{liu2026towards,
  title={Towards Intelligent Geospatial Data Discovery: a knowledge graph-driven multi-agent framework powered by large language models},
  author={Ruixiang Liu and Zhenlong Li and Ali Khosravi Kazazi},
  journal={arXiv preprint arXiv:2603.20670v2},
  year={2026},
  url={http://arxiv.org/abs/2603.20670v2}
}","Ruixiang Liu, Zhenlong Li, Ali Khosravi Kazazi",,2026-03-21
Method,cs.SE,Artificial Intelligence,2026-03-27,3,2026,,GISclaw: A Comprehensive Open-Source LLM Agent System for Realistic Multi-Step Geospatial Analysis,,http://arxiv.org/abs/2603.26845v2,"Most LLM-driven GIS assistants solve narrow single-step tasks tightly coupled to proprietary platforms such as ArcGIS or QGIS, limiting their use for the multi-step, cross-format pipelines that define professional geospatial analysis. We present GISclaw, a comprehensive open-source agent system that performs realistic GIS analysis end to end - spatial joins, raster algebra, kriging interpolation, machine-learning classification, network analysis, choropleth cartography - directly through Python with no commercial GIS dependency. GISclaw couples an LLM reasoning core with a persistent Python sandbox pre-loaded with the open-source geospatial stack, three engineered prompt rules (Schema Analysis, Package Constraint, Domain Knowledge Injection), and an Error-Memory module for self-correction. A single backend-agnostic architecture supports both cloud-API and locally deployed open-weight LLM backends, enabling air-gapped deployment without loss of capability. On GeoAnalystBench - 50 expert-curated multi-step tasks averaging 5.8 analytical steps across vector, raster, and tabular data - GISclaw reaches up to 100% task success and 97% mean success over three independent runs. We further conduct 1,800 controlled experiments (50 tasks x 6 backends x 2 architectures x 3 repeats) with bootstrap 95% CIs, paired Wilcoxon tests, and a composite-score sensitivity analysis (Kendall's tau median = 0.94), and introduce a three-layer evaluation protocol combining code structure, reasoning process, and type-specific output verification. The Single-Agent ReAct loop reliably outperforms the Dual-Agent Plan-Execute-Replan pipeline on every cloud backend (Cliff's delta = 0.15-0.41); only the locally deployed 14B model gains from multi-agent orchestration, suggesting architectural complexity should match model capability rather than be added by default.",,,"@article{han2026gisclaw,
  title={GISclaw: A Comprehensive Open-Source LLM Agent System for Realistic Multi-Step Geospatial Analysis},
  author={Jinzhen Han and JinByeong Lee and Yuri Shim and Jisung Kim and Jae-Joon Lee},
  journal={arXiv preprint arXiv:2603.26845v2},
  year={2026},
  url={http://arxiv.org/abs/2603.26845v2}
}","Jinzhen Han, JinByeong Lee, Yuri Shim, Jisung Kim, Jae-Joon Lee",CLS,2026-03-27
Method,Artificial Intelligence,,2026-04-09,4,2026,,MONETA: Multimodal Industry Classification through Geographic Information with Multi Agent Systems,,http://arxiv.org/abs/2604.07956v2,"Industry classification schemes are integral parts of public and corporate databases as they classify businesses based on economic activity. Due to the size of the company registers, manual annotation is costly, and fine-tuning models with every update in industry classification schemes requires significant data collection. We replicate the manual expert verification by using existing or easily retrievable multimodal resources for industry classification. We present MONETA, the first multimodal industry classification benchmark with text (Website, Wikipedia, Wikidata) and geospatial sources (OpenStreetMap and satellite imagery). Our dataset enlists 1,000 businesses in Europe with 20 economic activity labels according to EU guidelines (NACE). Our training-free baseline reaches 62.10% and 74.10% with open and closed-source Multimodal Large Language Models (MLLM). We observe an increase of up to 22.80% with the combination of multi-turn design, context enrichment, and classification explanations. We will release our dataset and the enhanced guidelines.",,Accepted to ACL 2026 Main Conference,"@article{yksel2026moneta,
  title={MONETA: Multimodal Industry Classification through Geographic Information with Multi Agent Systems},
  author={Arda Yüksel and Gabriel Thiem and Susanne Walter and Patrick Felka and Gabriela Alves Werb and Ivan Habernal},
  journal={arXiv preprint arXiv:2604.07956v2},
  year={2026},
  url={http://arxiv.org/abs/2604.07956v2}
}","Arda Yüksel, Gabriel Thiem, Susanne Walter, Patrick Felka, Gabriela Alves Werb, Ivan Habernal",CLS,2026-04-09
Dataset,Artificial Intelligence,,2026-04-15,4,2026,,GeoAgentBench: A Dynamic Execution Benchmark for Tool-Augmented Agents in Spatial Analysis,,http://arxiv.org/abs/2604.13888v1,"The integration of Large Language Models (LLMs) into Geographic Information Systems (GIS) marks a paradigm shift toward autonomous spatial analysis. However, evaluating these LLM-based agents remains challenging due to the complex, multi-step nature of geospatial workflows. Existing benchmarks primarily rely on static text or code matching, neglecting dynamic runtime feedback and the multimodal nature of spatial outputs. To address this gap, we introduce GeoAgentBench (GABench), a dynamic and interactive evaluation benchmark tailored for tool-augmented GIS agents. GABench provides a realistic execution sandbox integrating 117 atomic GIS tools, encompassing 53 typical spatial analysis tasks across 6 core GIS domains. Recognizing that precise parameter configuration is the primary determinant of execution success in dynamic GIS environments, we designed the Parameter Execution Accuracy (PEA) metric, which utilizes a ""Last-Attempt Alignment"" strategy to quantify the fidelity of implicit parameter inference. Complementing this, a Vision-Language Model (VLM) based verification is proposed to assess data-spatial accuracy and cartographic style adherence. Furthermore, to address the frequent task failures caused by parameter misalignments and runtime anomalies, we developed a novel agent architecture, Plan-and-React, that mimics expert cognitive workflows by decoupling global orchestration from step-wise reactive execution. Extensive experiments with seven representative LLMs demonstrate that the Plan-and-React paradigm significantly outperforms traditional frameworks, achieving the optimal balance between logical rigor and execution robustness, particularly in multi-step reasoning and error recovery. Our findings highlight current capability boundaries and establish a robust standard for assessing and advancing the next generation of autonomous GeoAI.",,"20 pages, 3 figures","@article{yu2026geoagentbench,
  title={GeoAgentBench: A Dynamic Execution Benchmark for Tool-Augmented Agents in Spatial Analysis},
  author={Bo Yu and Cheng Yang and Dongyang Hou and Chengfu Liu and Jiayao Liu and Chi Wang and Zhiming Zhang and Haifeng Li and Wentao Yang},
  journal={arXiv preprint arXiv:2604.13888v1},
  year={2026},
  url={http://arxiv.org/abs/2604.13888v1}
}","Bo Yu, Cheng Yang, Dongyang Hou, Chengfu Liu, Jiayao Liu, Chi Wang, Zhiming Zhang, Haifeng Li, Wentao Yang",,2026-04-15
Method,Artificial Intelligence,,2026-05-03,5,2026,,NORA: A Harness-Engineered Autonomous Research Agent for End-to-End Spatial Data Science,,http://arxiv.org/abs/2605.02092v1,"The automation of scientific research workflows has emerged as a transformative frontier in artificial intelligence, yet existing autonomous research agents remain largely domain-agnostic, lacking the specialized reasoning, method selection, and data acquisition capabilities required for rigorous spatial data science. This paper introduces NORA (Night Owl Research Agent), a harness-engineered, multi-agent autonomous research system purpose-built for GIScience and spatial data science. NORA orchestrates the complete research lifecycle through a skills-first architecture comprising 21 domain-specialized workflow skills, 9 specialist sub-agents, and custom Model Context Protocol (MCP) servers. Central to the system's design are two novel domain-specialized skills: a spatial analysis skill unit that encodes decision frameworks for exploratory spatial data analysis, spatial regression, and diagnostics; and a spatial data download skill that supports reproducible acquisition from authoritative geospatial data sources. We formalize the concept of harness engineering for scientific research agents, demonstrating how lifecycle hooks, safety gates, generator-evaluator separation, human-in-the-loop, and state persistence ensure reliable and reproducible autonomous research. We evaluate NORA through case studies by 6 domain specialists and 3 LLM reviewers across seven dimensions (novelty, quality, rigor, etc). Results demonstrate that domain-specialized harness engineering substantially improves the efficiency and quality of research output compared to general-purpose agent configurations.",,,"@article{zhou2026nora,
  title={NORA: A Harness-Engineered Autonomous Research Agent for End-to-End Spatial Data Science},
  author={Bing Zhou and Xiao Huang and Huan Ning and Qiusheng Wu and Diya Li and Ziyi Zhang},
  journal={arXiv preprint arXiv:2605.02092v1},
  year={2026},
  url={http://arxiv.org/abs/2605.02092v1}
}","Bing Zhou, Xiao Huang, Huan Ning, Qiusheng Wu, Diya Li, Ziyi Zhang",,2026-05-03
Method,Machine Learning,cs.CL,2026-05-13,5,2026,,Mini-JEPA Foundation Model Fleet Enables Agentic Hydrologic Intelligence,,http://arxiv.org/abs/2605.14120v1,"Geospatial foundation models compress multispectral observations into dense embeddings increasingly used in natural-language environmental reasoning systems. A single planetary-scale model, e.g. Google AlphaEarth, handles broad characterization well but may compromise on specialized hydrologic signals. Such generalist models are also often inaccessible, expensive, and require large-scale compute. We propose Mini-JEPAs: a fleet of small sensor-specialized Joint Embedding Predictive Architecture (JEPA) foundation models consulted by a routing agent for specialized questions. We pretrained five 22M-parameter Mini-JEPAs sharing an identical Vision Transformer backbone, JEPA recipe, and 64-d output space, using Sentinel-2 optical, Sentinel-1 SAR, MODIS thermal, multi-temporal Sentinel-2 phenology, and a topography-soil stack. Each Mini-JEPA reconstructs the variable matched to its sensor, with cross-validated $R^2$ reaching 0.97 for elevation, 0.97 for temperature, and 0.81 for precipitation. The five manifolds differ in geometric structure, with global participation ratios from 8.9 to 20.2 and local intrinsic dimensionalities from 2.3 to 9.0. Joint topography-soil and phenology models add predictive value beyond AlphaEarth alone for soil moisture, aridity, and precipitation ($ΔR^2$ up to 0.031). A router LLM reads per-modality references and selects appropriate sensors with a perfect hit rate over a curated question set. In paired LLM-as-Judge evaluation, dual retrieval over AlphaEarth and the routed fleet outperforms AlphaEarth alone on physics-matched questions (Cohen's $d = 1.10$, $p = 0.031$). Locally-trained Mini-JEPAs can be operationalized for hydrologic intelligence with modest compute.",,,"@article{rahman2026minijepa,
  title={Mini-JEPA Foundation Model Fleet Enables Agentic Hydrologic Intelligence},
  author={Mashrekur Rahman},
  journal={arXiv preprint arXiv:2605.14120v1},
  year={2026},
  url={http://arxiv.org/abs/2605.14120v1}
}",Mashrekur Rahman,,2026-05-13
Method,Artificial Intelligence,,2026-05-23,5,2026,,GRAIL: AI translation for scientists application workflow on satellite data,,http://arxiv.org/abs/2605.24784v1,"Domain scientists increasingly develop Python scripts to analyze satellite imagery but they lack scalability to large-scale data. This paper demonstrates GRAIL, an agentic translation system that converts Python geospatial workflows into executable Spark-based programs without requiring scientists to learn a new framework. Rather than fine-tuning a specialized LLM model, GRAIL adapts RDPro, a Scala library for satellite data analysis, to make it LLM-ready using structured documentation, API alias functions, and repair-oriented error logs. Translation is structured as a LangGraph pipeline that decomposes code generation into explicit sections with guided inputs and outputs, enabling targeted repair without regenerating the full program. We demonstrate GRAIL on real-world geospatial workflows and showcase the correctness and scalability of the translated code.",,,"@article{shang2026grail,
  title={GRAIL: AI translation for scientists application workflow on satellite data},
  author={Zhuocheng Shang and Ahmed Eldawy},
  journal={arXiv preprint arXiv:2605.24784v1},
  year={2026},
  url={http://arxiv.org/abs/2605.24784v1}
}","Zhuocheng Shang, Ahmed Eldawy",,2026-05-26
